care.virtue,fairness.virtue,loyalty.virtue,authority.virtue,sanctity.virtue,care.vice,fairness.vice,loyalty.vice,authority.vice,sanctity.vice,moral_nonmoral_ratio,f_var
0.02953076239774554,0.03257895324747244,0.02964529527236917,0.031429565781863365,0.03135620076597925,0.10676109272924236,0.09268371332889783,0.0737848319215333,0.08347178428822766,0.06529617472196281,0.971830985915493,0.0009119121253869224
0.023504548570114425,0.03275116681572705,0.03472348471336141,0.03767798521051686,0.024529390758008942,0.09044951311144848,0.08191381866427905,0.0690899540131054,0.07956524402351077,0.06272022891228445,1.673913043478261,0.0006613475794817496
0.028862937461287434,0.029939236279272356,0.04026276361163841,0.03403610655272291,0.03245021591709912,0.08591472496324094,0.07272616836688744,0.05392638567268406,0.068703852597236,0.06100648175512253,1.3370786516853932,0.00042149717344645973
0.03255332558575191,0.03785984398587272,0.05065022817949635,0.04458855594201952,0.04042478569323487,0.09084783633985626,0.07808042792374344,0.06643996291002813,0.07379643177902653,0.05469843528333377,1.0176470588235293,0.00037774189577635057
0.036194108817836065,0.04314468923789887,0.04086088620654488,0.04200766013344698,0.036845451633757284,0.07517502069231197,0.05974402493791278,0.05202381900892155,0.05479832444691777,0.0553047400437905,1.094420600858369,0.00014894518658805384
0.016803015539386984,0.029213640460254448,0.029394838648304618,0.026413582697777833,0.020343692607856366,0.09883724287499183,0.09451223802502283,0.06571759786207039,0.07797411875699041,0.06234141008931633,1.023972602739726,0.0009884860986374483
0.015307494618987401,0.027320867807327714,0.026191765879656596,0.021475527204927854,0.013374572198189568,0.10769601254717807,0.1002301814837405,0.06746609834775291,0.0868261499803334,0.06808104841293348,0.9916317991631799,0.0013516081702666287
0.023000595071296977,0.036931746203066516,0.03917191360718377,0.03334961097203021,0.023852854050989643,0.07920679354107296,0.07057533138339349,0.07304441611049683,0.0838504059338182,0.06162260842249085,0.9094650205761317,0.0005561908410212697
0.03163452366812355,0.04345920550491061,0.03779789641315331,0.03788167096462846,0.028798708626105785,0.07652479311936289,0.06633817618464834,0.0624522444088748,0.06989724339143968,0.061843056944772455,1.0275229357798166,0.00030659806607736054
0.022575270545962443,0.03386672836754536,0.03935867444034973,0.034442978114701935,0.029108046450803057,0.09730024567907425,0.08470259197220796,0.07023319627750596,0.08330810119677373,0.06086277890151848,1.4186046511627908,0.0007301803727304936
0.03497463702646469,0.03915144620536616,0.04420767452005601,0.046434011995142466,0.035064936536624805,0.07657794951887448,0.06687025077201673,0.057212924813444505,0.0671657706734164,0.05184908341476272,1.5209876543209877,0.0002128687816646923
0.03259290323197056,0.03863553289621782,0.040224498716763805,0.04089696936739669,0.02741823277468669,0.07774479023214628,0.0697413631492235,0.06684645342175087,0.07577605052724892,0.061434882181592106,2.135135135135135,0.0003623263259087029
0.023793413392074417,0.03550662384759294,0.03250787393867011,0.029921324296737918,0.024509420711492657,0.1026282391129694,0.08205094146764322,0.0701066809719551,0.08218935540406035,0.06998173825272713,1.5886075949367089,0.000845495626343636
0.04398189397704854,0.04202972176318493,0.049642875420570574,0.0491208187756012,0.03594151911491186,0.06294720817531221,0.0579041680345596,0.054101485882644955,0.058041058754120425,0.04283390370802812,1.155844155844156,7.333668844937944e-05
0.016983464361779194,0.02459250203780901,0.02854663236728321,0.02470663469483652,0.02208566791775678,0.10779030297498532,0.07774801808500903,0.08398370342599579,0.09585521958072128,0.06039562217405178,1.46723044397463,0.0012119947913295458
0.03784872040936473,0.044727177721162116,0.04638267513015773,0.03804131598311884,0.036654611570261744,0.08773229043635046,0.06990565989884637,0.07180774480579774,0.09776168672631226,0.056909902326941396,1.3884892086330936,0.00048485849125514736
0.023629982755295008,0.027821074904835572,0.03549246645910513,0.03014172725790209,0.025163139197028502,0.09175277780172328,0.07493491209473903,0.06442114608663153,0.07791782673539395,0.06291843735616962,2.091633466135458,0.0006564590015118013
0.027088374324161134,0.03894341247681114,0.03738906318952892,0.03784031314985684,0.03132040516665763,0.08719125335883701,0.07338701013265998,0.06288913224629514,0.07415696894660284,0.057199862806728896,2.1528384279475983,0.0004399524890706128
0.02867840370708226,0.0343907623005329,0.040120002903084644,0.044046220861256855,0.02775661187785024,0.07323631063305597,0.06901321216551402,0.05207386724887624,0.055519255010105,0.0509881173105563,1.256578947368421,0.0002449780984025041
0.03098424609105643,0.04054214710264028,0.04253782620119636,0.04367020124442032,0.02766789897133626,0.08121410685784401,0.07772983373190451,0.06310014558522889,0.08230934605438174,0.06345246801038623,1.649746192893401,0.00043357247075015095
0.021850701445764703,0.030731703346845173,0.05370113588672495,0.03986784523139846,0.0379036431096808,0.1051501531156417,0.06321656683117018,0.0427360789826886,0.041793609794716684,0.06624512545676013,1.2702702702702702,0.0005583933108709744
0.019776257189554714,0.02676083406112188,0.03933772178187016,0.03469453970018782,0.02284427671202445,0.10435228696145392,0.0823031787736369,0.05757353039316941,0.06691589126068063,0.05686346727944708,1.3524590163934427,0.0007682379188509822
0.023011756693891487,0.03150497429785593,0.03989527445415715,0.033091060488411705,0.020946455728338278,0.07942049514108866,0.05871487072522882,0.05216729088011284,0.060865822598804,0.05941688979694646,1.7875,0.0003652998837671199
0.020436222778863266,0.025445448900145492,0.034306641296279757,0.025310228313320707,0.01999662237565216,0.09097641246679516,0.07343544184198735,0.06170732749499671,0.0730668079660476,0.07045654576600739,0.9577464788732394,0.0007273937147861298
0.0989010989010989,0.05319148936170213,0.06451612903225806,0.0,0.11428571428571427,0.0,0.0,0.0,0.051020408163265314,0.0,0.0005341880341880342,0.0019835005407709575
0.0989010989010989,0.05319148936170213,0.06451612903225806,0.0,0.11428571428571427,0.0,0.0,0.0,0.051020408163265314,0.0,0.0009319664492078285,0.0019835005407709575
0.023931767488504608,0.038577739059325336,0.028518297192857717,0.0447591681061059,0.028554520951122198,0.05915798706175812,0.05408224295744675,0.05569100494885028,0.052251463997396885,0.04127941503952211,0.5185185185185185,0.00015968074485924784
0.03296703296703297,0.025221133158020558,0.02150537634408602,0.0,0.042368742368742364,0.05079588014981273,0.06306306306306307,0.041750841750841754,0.03913935346699208,0.06451612903225806,0.06,0.000381552910308102
0.030074382831199762,0.03679781947834239,0.028737634716643257,0.009943181818181818,0.016702316702316703,0.03941789776488829,0.027640022106611685,0.06293366374248972,0.08550483991047418,0.034209570248801974,0.3492063492063492,0.00048738563668071353
0.02005907926005703,0.021863463405460994,0.024994452162382115,0.014489140623441895,0.013250517598343682,0.07325556113678187,0.04789799509486602,0.03222078853865594,0.06070601077550212,0.04368007512099247,0.048507462686567165,0.0004180860830359826
0.015642130291811822,0.03545689861206208,0.01565708761510469,0.0,0.02291512291512291,0.02737586405739216,0.03547288203562456,0.037157260932635924,0.04778501627877218,0.02239694758657323,0.01164021164021164,0.000188098956194696
0.019699362443014023,0.01776406401693706,0.02236391343456705,0.01177242675654654,0.015695623013442975,0.06661299944287168,0.052929936247314756,0.034719608141797004,0.06408854415718077,0.04121488364255355,0.05904059040590406,0.00042308476155067674
0.059720066034422294,0.07952751163821242,0.06909430374156722,0.07404301163259533,0.05012406714329812,0.050356875238199234,0.05423434680306831,0.03414700421622618,0.03291173988287037,0.044520175560874314,1.5294117647058822,0.0002514971117087745
0.03296703296703297,0.025221133158020558,0.02150537634408602,0.0,0.042368742368742364,0.05079588014981273,0.06306306306306307,0.041750841750841754,0.03913935346699208,0.06451612903225806,0.030612244897959183,0.000381552910308102
0.03296703296703297,0.025221133158020558,0.02150537634408602,0.0,0.042368742368742364,0.05079588014981273,0.06306306306306307,0.041750841750841754,0.03913935346699208,0.06451612903225806,0.016574585635359115,0.000381552910308102
0.012825171239981363,0.03597518817186651,0.03002954473881768,0.02517647360845333,0.015181745966175221,0.06273218486700721,0.05866469464714437,0.047494801130111494,0.04592510022636642,0.05185368588946869,0.8974358974358975,0.00030740854545592696
0.0989010989010989,0.05319148936170213,0.06451612903225806,0.0,0.11428571428571427,0.0,0.0,0.0,0.051020408163265314,0.0,0.0010080645161290322,0.0019835005407709575
0.03513920380764044,0.05747673707922142,0.05699420034322099,0.048590153356888065,0.05850895809318516,0.10476275174337568,0.07617246552475365,0.05885140648002145,0.05224953993606548,0.05831949036361603,1.2592592592592593,0.0003433714428938877
0.05161883913969318,0.051061373084273616,0.04052162387629321,0.039015443945082356,0.031578993023263266,0.05862097441416631,0.053604206072943056,0.045085343514588615,0.036778519131804736,0.044222625407452705,0.7333333333333333,7.154075268513092e-05
0.03762233833449185,0.04407093052112096,0.02096054899937921,0.023619933716057466,0.03090886413821418,0.09556517399455863,0.07611926750721018,0.05553281727773013,0.05263160948281255,0.06546180283374062,1.2352941176470589,0.0005696015337748318
0.13053163053163053,0.026595744680851064,0.0671417854463616,0.078125,0.17077922077922078,0.0,0.014285714285714284,0.0,0.025510204081632657,0.0,0.16666666666666666,0.00356266881365694
0.0989010989010989,0.05319148936170213,0.06451612903225806,0.0,0.11428571428571427,0.0,0.0,0.0,0.051020408163265314,0.0,0.08333333333333333,0.0019835005407709575
0.0989010989010989,0.05319148936170213,0.06451612903225806,0.0,0.11428571428571427,0.0,0.0,0.0,0.051020408163265314,0.0,0.07142857142857142,0.0019835005407709575
0.1279258857734194,0.07104018912529551,0.08500068054988431,0.05172413793103448,0.11193737769080234,0.0,0.0,0.0,0.025510204081632657,0.0,0.16666666666666666,0.002456332025575697
0.03296703296703297,0.025221133158020558,0.02150537634408602,0.0,0.042368742368742364,0.05079588014981273,0.06306306306306307,0.041750841750841754,0.03913935346699208,0.06451612903225806,0.15789473684210525,0.000381552910308102
0.03231804427456601,0.05213532667138303,0.0246249703139773,0.05816144131457727,0.05164500948300595,0.062226098656648264,0.040589785365904775,0.05570405937167634,0.0431031513081953,0.050674894599764,0.6666666666666666,0.00014066257856514637
0.03296703296703297,0.025221133158020558,0.02150537634408602,0.0,0.042368742368742364,0.05079588014981273,0.06306306306306307,0.041750841750841754,0.03913935346699208,0.06451612903225806,0.1,0.000381552910308102
0.03782543177496661,0.0182835875958834,0.032932823682708695,0.01901304986604442,0.0327406980772079,0.06274739666286593,0.06905720467975235,0.052423056597629664,0.08601589546745503,0.06207178102686248,0.45,0.00051173653129945
0.03296703296703297,0.025221133158020558,0.02150537634408602,0.0,0.042368742368742364,0.05079588014981273,0.06306306306306307,0.041750841750841754,0.03913935346699208,0.06451612903225806,0.075,0.000381552910308102
0.0329455779549399,0.048027332562022795,0.05637119084828146,0.03630971407579106,0.03925447153879059,0.09102496534155134,0.06594995468489656,0.05353724497842131,0.046209144355512204,0.06696013453376798,0.47368421052631576,0.00030625821763059313
0.04614559440547332,0.032911926678244066,0.03434018444949892,0.06715438874289212,0.0371667511443986,0.059004049777993145,0.06389445116086283,0.05484825551992376,0.044193893435417096,0.04533833994326286,0.9473684210526315,0.00014906928500293463
0.07002988719406629,0.04836007348236334,0.06351778203302728,0.04470847623713866,0.021184371184371182,0.11548803016499647,0.07138660399529966,0.06009110714993068,0.034721191885011195,0.07348662013317386,0.23076923076923078,0.0006686169009206392
0.031220271341851884,0.05139802591126734,0.02726330646241658,0.03764275925079944,0.046910631417673675,0.045718271289941756,0.05417378570739931,0.04164575683757684,0.04935707080711007,0.05015447494087559,0.47368421052631576,8.039921599532071e-05
0.03296703296703297,0.025221133158020558,0.02150537634408602,0.0,0.042368742368742364,0.05079588014981273,0.06306306306306307,0.041750841750841754,0.03913935346699208,0.06451612903225806,0.08823529411764706,0.000381552910308102
0.03635167951478774,0.02967336422960655,0.04924059461225069,0.037267451636318366,0.03047369143397263,0.077204318286387,0.07083225905164649,0.0586362914043465,0.09006498552670467,0.068744210294676,0.6428571428571429,0.0004570550145021489
0.014026284633659904,0.02996719422768067,0.0194325689856199,0.03071146834974269,0.0395526916169118,0.09816378186931062,0.06790166237767283,0.08555300868500887,0.06227178489598467,0.05981182788329059,0.5,0.0008062914417129043
0.03296703296703297,0.025221133158020558,0.02150537634408602,0.0,0.042368742368742364,0.05079588014981273,0.06306306306306307,0.041750841750841754,0.03913935346699208,0.06451612903225806,0.09090909090909091,0.000381552910308102
0.03501570402956159,0.031569887389720844,0.01958138389559222,0.010879284649776454,0.027998219812830967,0.026059507205417488,0.05260482064605776,0.040023846855134784,0.06554870084008363,0.04162864823348694,0.47619047619047616,0.00025250154721035746
0.05112858495081229,0.04841323189370736,0.05700302718632259,0.06029066753807722,0.03788994369276214,0.06885431263082452,0.048377224590763636,0.05059122290952792,0.03737608153188606,0.05832755631216201,0.5686274509803921,9.54724194703058e-05
0.03296703296703297,0.025221133158020558,0.02150537634408602,0.0,0.042368742368742364,0.05079588014981273,0.06306306306306307,0.041750841750841754,0.03913935346699208,0.06451612903225806,0.09090909090909091,0.000381552910308102
0.01978021978021978,0.047364084853490016,0.012903225806451613,0.0,0.02542124542124542,0.09565110031833109,0.05411690760527969,0.08966588966588968,0.08007494918000693,0.08320243104254324,0.22727272727272727,0.001230559595155248
0.03296703296703297,0.025221133158020558,0.02150537634408602,0.0,0.042368742368742364,0.05079588014981273,0.06306306306306307,0.041750841750841754,0.03913935346699208,0.06451612903225806,0.05454545454545454,0.000381552910308102
0.03296703296703297,0.025221133158020558,0.02150537634408602,0.0,0.042368742368742364,0.05079588014981273,0.06306306306306307,0.041750841750841754,0.03913935346699208,0.06451612903225806,0.09090909090909091,0.000381552910308102
0.02851721762307579,0.010809057067723097,0.024169512709410843,0.008592910848549946,0.03189429618001046,0.05618338649625167,0.07639819349009959,0.04167895596467025,0.05100491363139311,0.061862671900706524,0.28,0.0004963789059148388
0.03296703296703297,0.025221133158020558,0.02150537634408602,0.0,0.042368742368742364,0.05079588014981273,0.06306306306306307,0.041750841750841754,0.03913935346699208,0.06451612903225806,0.06976744186046512,0.000381552910308102
0.03296703296703297,0.025221133158020558,0.02150537634408602,0.0,0.042368742368742364,0.05079588014981273,0.06306306306306307,0.041750841750841754,0.03913935346699208,0.06451612903225806,0.12,0.000381552910308102
0.03296703296703297,0.025221133158020558,0.02150537634408602,0.0,0.042368742368742364,0.05079588014981273,0.06306306306306307,0.041750841750841754,0.03913935346699208,0.06451612903225806,0.10714285714285714,0.000381552910308102
0.01896973611339101,0.016824453927683135,0.021137886062281484,0.01011524576506526,0.010711690468775488,0.08332362893938601,0.09296017956417436,0.05580813220180363,0.06000944501381457,0.07670636868575897,0.8125,0.001060951599000026
0.03296703296703297,0.025221133158020558,0.02150537634408602,0.0,0.042368742368742364,0.05079588014981273,0.06306306306306307,0.041750841750841754,0.03913935346699208,0.06451612903225806,0.07317073170731707,0.000381552910308102
0.0393415728773613,0.03749199851306922,0.04223253989587387,0.05342620968417261,0.04522051758038136,0.038292110231601374,0.044959164050954285,0.04705152670881274,0.03314240852112962,0.0294279410547065,0.7567567567567568,4.933862683942465e-05
0.03296703296703297,0.025221133158020558,0.02150537634408602,0.0,0.042368742368742364,0.05079588014981273,0.06306306306306307,0.041750841750841754,0.03913935346699208,0.06451612903225806,0.05555555555555555,0.000381552910308102
0.03296703296703297,0.025221133158020558,0.02150537634408602,0.0,0.042368742368742364,0.05079588014981273,0.06306306306306307,0.041750841750841754,0.03913935346699208,0.06451612903225806,0.08333333333333333,0.000381552910308102
0.03296703296703297,0.025221133158020558,0.02150537634408602,0.0,0.042368742368742364,0.05079588014981273,0.06306306306306307,0.041750841750841754,0.03913935346699208,0.06451612903225806,0.08571428571428572,0.000381552910308102
0.05430407189610941,0.04686599329502087,0.03738670455788141,0.022780705256680387,0.029853100479724445,0.04696002693286018,0.06430008755325461,0.05369069972354823,0.0752948775492169,0.06480549146508399,0.8125,0.0002688006662388301
0.03296703296703297,0.025221133158020558,0.02150537634408602,0.0,0.042368742368742364,0.05079588014981273,0.06306306306306307,0.041750841750841754,0.03913935346699208,0.06451612903225806,0.10344827586206896,0.000381552910308102
0.03296703296703297,0.025221133158020558,0.02150537634408602,0.0,0.042368742368742364,0.05079588014981273,0.06306306306306307,0.041750841750841754,0.03913935346699208,0.06451612903225806,0.08108108108108109,0.000381552910308102
0.03296703296703297,0.025221133158020558,0.02150537634408602,0.0,0.042368742368742364,0.05079588014981273,0.06306306306306307,0.041750841750841754,0.03913935346699208,0.06451612903225806,0.07142857142857142,0.000381552910308102
0.03296703296703297,0.025221133158020558,0.02150537634408602,0.0,0.042368742368742364,0.05079588014981273,0.06306306306306307,0.041750841750841754,0.03913935346699208,0.06451612903225806,0.047619047619047616,0.000381552910308102
0.02074175824175824,0.038563347805634175,0.009527118149292765,0.038690476190476185,0.017536630036630033,0.09808059245726464,0.050978378484388576,0.03202049184459364,0.03002698921031396,0.06714909825200314,1.0,0.0006889829352898928
0.03296703296703297,0.025221133158020558,0.02150537634408602,0.0,0.042368742368742364,0.05079588014981273,0.06306306306306307,0.041750841750841754,0.03913935346699208,0.06451612903225806,0.0967741935483871,0.000381552910308102
0.03296703296703297,0.025221133158020558,0.02150537634408602,0.0,0.042368742368742364,0.05079588014981273,0.06306306306306307,0.041750841750841754,0.03913935346699208,0.06451612903225806,0.08108108108108109,0.000381552910308102
0.03296703296703297,0.025221133158020558,0.02150537634408602,0.0,0.042368742368742364,0.05079588014981273,0.06306306306306307,0.041750841750841754,0.03913935346699208,0.06451612903225806,0.08333333333333333,0.000381552910308102
0.015050104208637576,0.06278412718459675,0.037157659656564736,0.02438904733357008,0.018027218238975448,0.09776676861210096,0.055641540827675764,0.05631000050884291,0.07796626439207817,0.07714600841216078,0.68,0.0007834337040056341
0.016483516483516484,0.023977694075170034,0.03159579615526616,0.03781045219029349,0.03187076658100086,0.06136435231966414,0.06647300489922912,0.042188293850697944,0.01956967673349604,0.057051882849273206,0.3,0.0003119964065003851
0.03296703296703297,0.025221133158020558,0.02150537634408602,0.0,0.042368742368742364,0.05079588014981273,0.06306306306306307,0.041750841750841754,0.03913935346699208,0.06451612903225806,0.07894736842105263,0.000381552910308102
0.03118932447920178,0.0526392437698815,0.053881760467238256,0.026827731092436975,0.047384868063059554,0.06904610388529668,0.05474912711754817,0.026073232323232325,0.04089105109356978,0.0377805049088359,0.47058823529411764,0.0001950321760915923
0.03296703296703297,0.025221133158020558,0.02150537634408602,0.0,0.042368742368742364,0.05079588014981273,0.06306306306306307,0.041750841750841754,0.03913935346699208,0.06451612903225806,0.08823529411764706,0.000381552910308102
0.03296703296703297,0.025221133158020558,0.02150537634408602,0.0,0.042368742368742364,0.05079588014981273,0.06306306306306307,0.041750841750841754,0.03913935346699208,0.06451612903225806,0.0967741935483871,0.000381552910308102
0.04311355311355312,0.015132679894812335,0.03373655913978495,0.0,0.02542124542124542,0.05547752808988764,0.08306758256591776,0.05748293748293748,0.06523654513747613,0.0541795355753832,0.29411764705882354,0.0006233238312718588
0.010989010989010988,0.008407044386006852,0.02524395054106429,0.018357487922705314,0.0369006919006919,0.0702148221666597,0.07541934718162897,0.053361363622870375,0.035737334820201534,0.05044027734783235,0.5,0.0005540413581919809
0.02521724729171538,0.009457924934257709,0.008064516129032258,0.008133561643835616,0.03480046237313193,0.08233053112340932,0.1010378218246479,0.06843986310729977,0.06064495845481309,0.06846940896485149,0.47058823529411764,0.0011481398453636934
0.021464730804982842,0.021895327025523353,0.013967615473567067,0.01659503753366569,0.033423204031230946,0.06613283353045206,0.07211820521173039,0.05158094353496653,0.05463213131134868,0.05457415941286908,0.375,0.0004679020995981133
0.024725274725274724,0.03494857874954151,0.029326782149886238,0.017007611798287345,0.04044707700777064,0.05043040789232995,0.0472972972972973,0.031313131313131314,0.02935451510024406,0.04838709677419355,0.2,0.00012267847303289408
0.05335465805106194,0.05368956397874014,0.04675142133128376,0.0426780602497388,0.05740143556695037,0.041369876219955366,0.03192564589221988,0.04084481458887759,0.03623242058114695,0.035214184304902356,0.5,7.449703128823638e-05
0.03296703296703297,0.025221133158020558,0.02150537634408602,0.0,0.042368742368742364,0.05079588014981273,0.06306306306306307,0.041750841750841754,0.03913935346699208,0.06451612903225806,0.08108108108108109,0.000381552910308102
0.03296703296703297,0.025221133158020558,0.02150537634408602,0.0,0.042368742368742364,0.05079588014981273,0.06306306306306307,0.041750841750841754,0.03913935346699208,0.06451612903225806,0.07692307692307693,0.000381552910308102
