care.virtue,fairness.virtue,loyalty.virtue,authority.virtue,sanctity.virtue,care.vice,fairness.vice,loyalty.vice,authority.vice,sanctity.vice,moral_nonmoral_ratio,moral,f_var
0.004938060682570745,0.019236619683212178,0.005594559917244107,0.02581590560541148,0.006222465921301319,0.020109813524512923,0.027276094458203472,0.01302987007432293,0.018839103973624052,0.0020710059171597634,1.1504424778761062,,8.439551299650683e-05
0.0068965826565346436,0.012937554918534615,0.013623257390438372,0.013225249946489806,0.007551357003024612,0.028419438946624517,0.018358747869986092,0.022167218058437823,0.015974671597194963,0.013223101371176186,1.3926940639269407,,4.18578101678733e-05
0.0,0.023969423969423972,0.009791984975808504,0.0,0.010389610389610388,0.010397639454826472,0.019722650231124808,0.0,0.008704061895551259,0.0,0.01601164483260553,,7.363595258036502e-05
0.005007420124821701,0.013880459063860814,0.004349150989415346,0.014296763872841407,0.00665446542042375,0.04034981127176805,0.034473696259227644,0.012889404741230685,0.02514599743159607,0.00812924462551949,0.9066339066339066,,0.00015978851968392942
0.00386662328400504,0.019239516865987637,0.005266586298824691,0.01563937350706565,0.01396322767646297,0.031440396744250615,0.015146469910293272,0.012999979753393155,0.02598787263000511,0.01408908852244841,0.9339622641509434,,6.979825150017268e-05
0.012954523710396355,0.02271177341600894,0.007715331724968775,0.00969819041337171,0.0037543317735106766,0.02949369594577798,0.028484583270901646,0.01568855277534483,0.030389317993389946,0.0014822926075978046,1.2935779816513762,,0.00011865808670182005
0.009332392616911765,0.0049807854775960215,0.009701761999855129,0.010448703635462131,0.0031180039440022,0.02900409068500399,0.04404981741592995,0.017497618034157593,0.026011178603479995,0.006235047624401966,3.3333333333333335,,0.00017289063126696045
0.006667204787235979,0.008643160215374684,0.012439920558371937,0.006916648230917769,0.0037091881628805337,0.027445070805084903,0.01667040947793641,0.01577834631044243,0.03426462519718956,0.0036531381844593486,1.9396551724137931,,0.00010536632307102305
0.0027069924548728612,0.0198802383012593,0.007571130639630226,0.017022526942016357,0.0016693464537535978,0.01958176570155623,0.035717732384519335,0.013738339556797256,0.030283963302386547,0.004975690798006967,2.1122994652406417,,0.00013298045441142664
0.013248257926772278,0.010963370304086398,0.00857565372056951,0.008007836274642884,0.002770981417487042,0.05686182256480506,0.01990210105525549,0.014934183125349687,0.015917355241062213,0.00904957034735488,1.3020408163265307,,0.00022903367959604333
0.011054563325168604,0.019656297691030052,0.00442326934962761,0.006184014431592497,0.008099661681502971,0.05109398474245655,0.014526219686436222,0.019279428218754235,0.01921096703543997,0.008242494785136096,1.136150234741784,,0.00018281172198784593
0.014511980507246771,0.006491848946991899,0.01257084692733464,0.0065335737339839405,0.008142667112149784,0.04848556299764689,0.014462005639694601,0.013563450323984696,0.020861780724868873,0.00942354018048244,2.240740740740741,,0.0001537529899121604
0.008809054082455785,0.014057199938932017,0.005069947352493371,0.007894951694727658,0.011901782980561462,0.05361582220984563,0.028416622833526372,0.014450332271873083,0.02289804794354733,0.009631653242358646,0.971830985915493,,0.00020989550056711126
0.005925698042967004,0.014202754930003897,0.004904107406295499,0.010124631740858831,0.004907191112681242,0.024213920191111925,0.029597044024659912,0.016982894978172864,0.038287952619254564,0.008835015490908064,1.673913043478261,,0.00013182303343798696
0.011405414176456876,0.010930307214539844,0.006440170708541747,0.007612298338188745,0.005435492035510794,0.03445906255338887,0.020943037772252957,0.014394258654175995,0.022859196358006116,0.01155199255214154,1.3370786516853932,,8.169271311831241e-05
0.007588817252960227,0.014347502684266315,0.00887084132905165,0.011929047521195318,0.010905307840999953,0.03968226700733483,0.022754822490245345,0.018923928115589957,0.030422566607191403,0.007870099393801205,1.0176470588235293,,0.00011536537975341702
0.01787748656965696,0.010413593134877826,0.0071844441163254474,0.01441384646995658,0.005298556259892201,0.03137507030059385,0.01960699994932455,0.01417153474675229,0.01227766038667968,0.014262214996281563,1.094420600858369,,5.354402058132816e-05
0.005271006315867861,0.01315991915442938,0.0047788889840441285,0.00817767858303995,0.004576770263429918,0.038235375289527036,0.04103738871553134,0.016773263737152617,0.023866642564135628,0.005584979335181864,1.023972602739726,,0.00019253258595354483
0.002190989010709438,0.014892846458599198,0.00411001729438688,0.007331682530193572,0.0020057981044024112,0.043384283701896974,0.04442574080132561,0.0120038444772553,0.029860503465111373,0.007264936708429355,0.9916317991631799,,0.00027122094517669144
0.006347533917751073,0.011654170648351597,0.007743147388275431,0.01234496789503152,0.003062536527242065,0.016852170180988585,0.02506247880710326,0.02966631113860988,0.038974830613853144,0.005586842160017054,0.9094650205761317,,0.00014068188177667962
0.006279065795083391,0.018478283873032776,0.013789170516287166,0.013699694651196458,0.0036678599529808864,0.021771279509196276,0.02546162504034782,0.016009228386227394,0.02358249968662383,0.010566720668516561,1.0275229357798166,,5.202916664743798e-05
0.007271203155315067,0.013334757422584845,0.009341630598036759,0.0109988281113583,0.0038481752665644325,0.0372142189317081,0.022848404014308498,0.02092054369284106,0.033036278798274615,0.005994290318060811,1.4186046511627908,,0.00013438892780129105
0.01358399493589659,0.013766179727751954,0.00949412414586917,0.017066871577969153,0.0037396184739494375,0.02837606128855448,0.02032954675640663,0.01495247695856229,0.024904154169667982,0.00626927507420897,1.5209876543209877,,6.0659687699582145e-05
0.006231614497590025,0.011800018335457409,0.012610724141355919,0.010976600169834155,0.004618847433249144,0.027023189244241932,0.019487307799393148,0.018719017629879594,0.035074650687240125,0.013273004470582246,2.135135135135135,,8.796155838199729e-05
0.0072273159389353026,0.016141228856734018,0.006174535944473572,0.00440652741609585,0.00526340696909316,0.042758299537256746,0.034024084266110574,0.012037536063961504,0.03237913511352864,0.008186702790931217,1.5886075949367089,,0.00020018975895659866
0.017271618434210195,0.012725664239277365,0.01770293533280799,0.011420884115481861,0.0028340545382214187,0.020633668503437303,0.018736643478227923,0.01329288518825149,0.027450589617779218,0.004191147179802404,1.155844155844156,,5.528041861648397e-05
0.004197279591324053,0.008712711849708553,0.009305511009315181,0.008131890393007832,0.0023535941977505122,0.04815498871627392,0.02062188727572057,0.019796389554385983,0.04652173131066972,0.002643894940426706,1.46723044397463,,0.00029490408145699254
0.009892077695357543,0.01677834343498779,0.014959319571650026,0.011437803638439416,0.0033301009683706397,0.04119993692382924,0.013257485122442951,0.00838872709626022,0.05694940282262349,0.0017732517431276321,1.3884892086330936,,0.0003075333154165273
0.007620001734380704,0.008025537051536174,0.013882960725818901,0.009314696409084848,0.003976702798037837,0.03745239307919354,0.01934388757932054,0.01162351511878678,0.033315882156986894,0.00817707856852032,2.091633466135458,,0.00013042756252377126
0.004908567540676994,0.022187634144784,0.008350882220208132,0.009468943664922496,0.006136196926400688,0.036165767496116365,0.017426497437949967,0.01542871464027163,0.030806364252580196,0.006424744553352216,2.1528384279475983,,0.00011988574533307406
0.010639930361412517,0.01648189782430976,0.00928974014661266,0.009484149557927184,0.0036389133661109416,0.020272866805862162,0.020443534539652256,0.012102982407410971,0.024823445723276716,0.009518888304634212,1.256578947368421,,4.310933928667387e-05
0.007042678098268088,0.019421538612685398,0.010575037591276374,0.01409424536790325,0.0031913919413919414,0.021757823451603424,0.023823241199083724,0.012840928436309471,0.04104282217581684,0.009294832651744665,1.649746192893401,,0.00011828324895272163
0.009481961147086031,0.0057363370880267,0.015246561261671778,0.0,0.00243161094224924,0.053403417852109364,0.03345187999888851,0.012177538773283456,0.012827417082736232,0.004477625003282075,1.2702702702702702,,0.0002708813260962805
0.004824538953563366,0.008578291640491236,0.01172132267601469,0.008133782747502066,0.0018420659799970142,0.04468716852337024,0.03512024875719799,0.011557687212832152,0.021098644827733853,0.003672019769339711,1.3524590163934427,,0.00020435222576936494
0.0048173602091594455,0.006061233530474628,0.016067779053339577,0.011291680366199815,0.008857202212543335,0.041467016869546854,0.009324581928447265,0.013570243937133571,0.02008771229679128,0.006086522086921858,1.7875,,0.00011788972404027886
0.00602421374253409,0.008200221701284776,0.010206310326649634,0.009830042686820792,0.003440350499174028,0.053978035070061464,0.017151898283410044,0.00401477109690883,0.014426428210574856,0.010132118598190597,0.9577464788732394,,0.00021809873258798397
0.0,0.0,0.0,0.0,0.11428571428571427,0.0,0.0,0.0,0.0,0.0,0.0005341880341880342,,0.0013061224489795918
0.0,0.0,0.0,0.0,0.11428571428571427,0.0,0.0,0.0,0.0,0.0,0.0009319664492078285,,0.0013061224489795918
0.001937046004842615,0.015490645383628106,0.007373497006638317,0.0221636256445488,0.0034675154465455904,0.0161715923471946,0.015318451316223053,0.016220250326217035,0.01906190841942154,0.01068970565338853,0.5185185185185185,,4.472612166275679e-05
0.0,0.0,0.0,0.0,0.03809523809523809,0.0299625468164794,0.0,0.0,0.0,0.06451612903225806,0.06,,0.0005281942240807898
0.0,0.011984711984711986,0.018532356124267887,0.0,0.005194805194805194,0.005198819727413236,0.009861325115562404,0.0038000584624378834,0.06394416069866171,0.0,0.3492063492063492,,0.0003707808096323377
0.0,0.014378145219266714,0.0,0.0,0.00879120879120879,0.05419769592507054,0.0,0.003215434083601286,0.03299346606788352,0.0,0.048507462686567165,,0.0003367072034716389
0.0,0.023969423969423972,0.009791984975808504,0.0,0.010389610389610388,0.010397639454826472,0.019722650231124808,0.0,0.008704061895551259,0.0,0.01164021164021164,,7.363595258036502e-05
0.0,0.011682242990654205,0.0,0.0,0.007142857142857142,0.04403562793911981,0.005198019801980198,0.002612540192926045,0.036972534482673555,0.0,0.05904059040590406,,0.0002631917295911478
0.0,0.04809408651781014,0.014508310249307479,0.016117216117216115,0.013463772000357366,0.010274371595840735,0.03364971534810349,0.015016244624940276,0.005494505494505494,0.006203473945409429,1.5294117647058822,,0.00020505621196784194
0.0,0.0,0.0,0.0,0.03809523809523809,0.0299625468164794,0.0,0.0,0.0,0.06451612903225806,0.030612244897959183,,0.0005281942240807898
0.0,0.0,0.0,0.0,0.03809523809523809,0.0299625468164794,0.0,0.0,0.0,0.06451612903225806,0.016574585635359115,,0.0005281942240807898
0.0,0.012405404916355296,0.01322881575537704,0.009691719971570716,0.0032653061224489793,0.012841091492776886,0.013654669716528362,0.022792737496336323,0.013581055063534847,0.022119815668202765,0.8974358974358975,,5.00949163998668e-05
0.0,0.0,0.0,0.0,0.11428571428571427,0.0,0.0,0.0,0.0,0.0,0.0010080645161290322,,0.0013061224489795918
0.014968363436949007,0.025697658742641443,0.022740536415735958,0.0,0.010124312051757792,0.04670465013871516,0.013062490193325681,0.011511807403028214,0.007739938080495355,0.02068973905982346,1.2592592592592593,,0.00016392329190122052
0.04262783014868419,0.0,0.0,0.006184586108468126,0.010389610389610388,0.027876037174758596,0.013239187996469549,0.013257575757575758,0.0,0.01759530791788856,0.7333333333333333,,0.00018671914345516063
0.02605561933920143,0.011121553884711779,0.0,0.0,0.005442176870748298,0.058733622030707394,0.02643202208419599,0.006944444444444445,0.007619047619047619,0.017719991222295367,1.2352941176470589,,0.00031539702586348315
0.0,0.0,0.0,0.0,0.17077922077922078,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,,0.0029165542249957837
0.0,0.0,0.0,0.0,0.11428571428571427,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,,0.0013061224489795918
0.0,0.0,0.0,0.0,0.11428571428571427,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,,0.0013061224489795918
0.07847533632286996,0.0,0.0,0.0,0.057142857142857134,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,,0.0008427172326161994
0.0,0.0,0.0,0.0,0.03809523809523809,0.0299625468164794,0.0,0.0,0.0,0.06451612903225806,0.15789473684210525,,0.0005281942240807898
0.012179487179487181,0.0,0.0,0.02857142857142857,0.011428571428571427,0.03344224952705445,0.0,0.017415730337078654,0.016891891891891893,0.01935483870967742,0.6666666666666666,,0.00013743415798529764
0.0,0.0,0.0,0.0,0.03809523809523809,0.0299625468164794,0.0,0.0,0.0,0.06451612903225806,0.1,,0.0005281942240807898
0.017438963627304436,0.0,0.0,0.0,0.012698412698412697,0.018477733398036506,0.0,0.0,0.06476838611073281,0.033168973643042436,0.45,,0.0004393506433231308
0.0,0.0,0.0,0.0,0.03809523809523809,0.0299625468164794,0.0,0.0,0.0,0.06451612903225806,0.075,,0.0005281942240807898
0.0,0.0,0.0441522270164144,0.0,0.012698412698412697,0.07271688453347054,0.016181229773462782,0.0,0.0,0.02150537634408602,0.47368421052631576,,0.0005917036808956786
0.02343431401674733,0.0,0.0,0.044005739141129284,0.006349206349206348,0.009238866699018253,0.011601697162556353,0.007893139040680026,0.025186712173674995,0.018710247853740623,0.9473684210526315,,0.0001832007474595906
0.029914529914529916,0.0,0.03424657534246575,0.0,0.019047619047619046,0.1050713634983298,0.0,0.0,0.0,0.03225806451612903,0.23076923076923078,,0.0010719317005523903
0.0,0.042990981525260485,0.0,0.0,0.012698412698412697,0.009987515605493134,0.009792843691148776,0.0,0.028292292045489567,0.02150537634408602,0.47368421052631576,,0.00021098519275408102
0.0,0.0,0.0,0.0,0.03809523809523809,0.0299625468164794,0.0,0.0,0.0,0.06451612903225806,0.08823529411764706,,0.0005281942240807898
0.026158445440956652,0.0070921985815602835,0.0,0.003779469288508299,0.006349206349206348,0.018077250537402095,0.011299435028248588,0.0,0.08000640641351914,0.02075268817204301,0.6428571428571429,,0.0005627305249154094
0.0,0.0,0.014056224899598393,0.006022615535889873,0.0316035816035816,0.058707675243673596,0.0,0.009482758620689657,0.02347417840375587,0.016129032258064516,0.5,,0.00033745230251898997
0.0,0.0,0.0,0.0,0.03809523809523809,0.0299625468164794,0.0,0.0,0.0,0.06451612903225806,0.09090909090909091,,0.0005281942240807898
0.0,0.010288065843621401,0.013129770992366414,0.0,0.011428571428571427,0.00898876404494382,0.024594992636229746,0.0,0.031818181818181815,0.01935483870967742,0.47619047619047616,,0.00011678591666599585
0.01700332266299283,0.007103942503331417,0.018920872645185004,0.023864472115847933,0.003940886699507389,0.044341296551338255,0.007784632225003778,0.017744210561487256,0.006207854866858699,0.012561382565994737,0.5686274509803921,,0.0001419329073230178
0.0,0.0,0.0,0.0,0.03809523809523809,0.0299625468164794,0.0,0.0,0.0,0.06451612903225806,0.09090909090909091,,0.0005281942240807898
0.0,0.0,0.0,0.0,0.022857142857142854,0.059466889792015296,0.0,0.033846153846153845,0.0,0.03870967741935484,0.22727272727272727,,0.00047822044362144244
0.0,0.0,0.0,0.0,0.03809523809523809,0.0299625468164794,0.0,0.0,0.0,0.06451612903225806,0.05454545454545454,,0.0005281942240807898
0.0,0.0,0.0,0.0,0.03809523809523809,0.0299625468164794,0.0,0.0,0.0,0.06451612903225806,0.09090909090909091,,0.0005281942240807898
0.0,0.0,0.0,0.0,0.016326530612244896,0.012841091492776886,0.026842141815403845,0.0,0.022170811644495855,0.04282043962318013,0.28,,0.0002236622422932996
0.0,0.0,0.0,0.0,0.03809523809523809,0.0299625468164794,0.0,0.0,0.0,0.06451612903225806,0.06976744186046512,,0.0005281942240807898
0.0,0.0,0.0,0.0,0.03809523809523809,0.0299625468164794,0.0,0.0,0.0,0.06451612903225806,0.12,,0.0005281942240807898
0.0,0.0,0.0,0.0,0.03809523809523809,0.0299625468164794,0.0,0.0,0.0,0.06451612903225806,0.10714285714285714,,0.0005281942240807898
0.0,0.0,0.001141138025831215,0.0,0.00879120879120879,0.0147371196695135,0.05604431222662492,0.008753315649867376,0.005066789497927223,0.043488914610673834,0.8125,,0.0003916982746684579
0.0,0.0,0.0,0.0,0.03809523809523809,0.0299625468164794,0.0,0.0,0.0,0.06451612903225806,0.07317073170731707,,0.0005281942240807898
0.009748040121871897,0.009304790995345508,0.022523423485384636,0.0046875,0.015580550401978975,0.02016778955558251,0.01348412617419659,0.011880140424712545,0.009252466586200407,0.006912442396313364,0.7567567567567568,,3.227542444528202e-05
0.0,0.0,0.0,0.0,0.03809523809523809,0.0299625468164794,0.0,0.0,0.0,0.06451612903225806,0.05555555555555555,,0.0005281942240807898
0.0,0.0,0.0,0.0,0.03809523809523809,0.0299625468164794,0.0,0.0,0.0,0.06451612903225806,0.08333333333333333,,0.0005281942240807898
0.0,0.0,0.0,0.0,0.03809523809523809,0.0299625468164794,0.0,0.0,0.0,0.06451612903225806,0.08571428571428572,,0.0005281942240807898
0.0,0.014378145219266714,0.010099823840281855,0.0,0.00879120879120879,0.006914433880726016,0.0361724123667559,0.028846153846153848,0.007992007992007992,0.03642679900744417,0.8125,,0.00019183513574618172
0.0,0.0,0.0,0.0,0.03809523809523809,0.0299625468164794,0.0,0.0,0.0,0.06451612903225806,0.10344827586206896,,0.0005281942240807898
0.0,0.0,0.0,0.0,0.03809523809523809,0.0299625468164794,0.0,0.0,0.0,0.06451612903225806,0.08108108108108109,,0.0005281942240807898
0.0,0.0,0.0,0.0,0.03809523809523809,0.0299625468164794,0.0,0.0,0.0,0.06451612903225806,0.07142857142857142,,0.0005281942240807898
0.0,0.0,0.0,0.0,0.03809523809523809,0.0299625468164794,0.0,0.0,0.0,0.06451612903225806,0.047619047619047616,,0.0005281942240807898
0.0,0.0,0.004150774063271258,0.03571428571428571,0.009523809523809523,0.07750979379224246,0.014331210191082801,0.0,0.0,0.016129032258064516,1.0,,0.0005978396625254425
0.0,0.0,0.0,0.0,0.03809523809523809,0.0299625468164794,0.0,0.0,0.0,0.06451612903225806,0.0967741935483871,,0.0005281942240807898
0.0,0.0,0.0,0.0,0.03809523809523809,0.0299625468164794,0.0,0.0,0.0,0.06451612903225806,0.08108108108108109,,0.0005281942240807898
0.0,0.0,0.0,0.0,0.03809523809523809,0.0299625468164794,0.0,0.0,0.0,0.06451612903225806,0.08333333333333333,,0.0005281942240807898
0.009232392508572936,0.04020886671369586,0.0,0.0,0.006722689075630251,0.04155341906933714,0.010116148370176095,0.008403361344537815,0.017271932247077237,0.022189520969678196,0.68,,0.00022370240410632067
0.0,0.0,0.0,0.013956507627393705,0.019047619047619046,0.0149812734082397,0.0,0.021312872975277068,0.0,0.049093081351145866,0.3,,0.00024941692895377043
0.0,0.0,0.0,0.0,0.03809523809523809,0.0299625468164794,0.0,0.0,0.0,0.06451612903225806,0.07894736842105263,,0.0005281942240807898
0.012576687116564417,0.016304347826086956,0.0,0.017857142857142856,0.014285714285714284,0.04913682969174829,0.0,0.0,0.0,0.024193548387096774,0.47058823529411764,,0.0002379569805678346
0.0,0.0,0.0,0.0,0.03809523809523809,0.0299625468164794,0.0,0.0,0.0,0.06451612903225806,0.08823529411764706,,0.0005281942240807898
0.0,0.0,0.0,0.0,0.03809523809523809,0.0299625468164794,0.0,0.0,0.0,0.06451612903225806,0.0967741935483871,,0.0005281942240807898
0.0,0.0,0.0,0.0,0.022857142857142854,0.04297752808988764,0.0,0.03243243243243243,0.0,0.03870967741935484,0.29411764705882354,,0.00033817276132255396
0.0,0.0,0.0,0.0,0.035476190476190474,0.009987515605493134,0.019524316648917288,0.027610096845962568,0.0,0.02150537634408602,0.5,,0.0001847052645214383
0.012854609929078015,0.0,0.0,0.0,0.014285714285714284,0.030937042012701515,0.04023192736133674,0.0,0.0,0.04553501180173092,0.47058823529411764,,0.00032770556191553436
0.0,0.01260835303388495,0.0016483104817561997,0.015873015873015872,0.012698412698412697,0.028506034124011648,0.01918465227817746,0.0,0.01697530864197531,0.02150537634408602,0.375,,9.356564818316803e-05
0.0,0.0,0.0,0.017007611798287345,0.028571428571428567,0.02247191011235955,0.0,0.0,0.0,0.04838709677419355,0.2,,0.0002884557092379237
0.03593773154322634,0.0,0.0,0.025732499416709943,0.012698412698412697,0.009987515605493134,0.0,0.017389340560072266,0.008459076360310928,0.02150537634408602,0.5,,0.0001462619353240754
0.0,0.0,0.0,0.0,0.03809523809523809,0.0299625468164794,0.0,0.0,0.0,0.06451612903225806,0.08108108108108109,,0.0005281942240807898
0.0,0.0,0.0,0.0,0.03809523809523809,0.0299625468164794,0.0,0.0,0.0,0.06451612903225806,0.07692307692307693,,0.0005281942240807898
0.0,0.0,0.0,0.0,0.03809523809523809,0.0299625468164794,0.0,0.0,0.0,0.06451612903225806,0.08823529411764706,,0.0005281942240807898
0.0,0.0,0.0,0.021464646464646468,0.009523809523809523,0.0338782270143621,0.026416906820365033,0.0,0.047972805822915236,0.016129032258064516,0.5454545454545454,,0.0002826770985443782
0.04702583015520445,0.0,0.017174378834457885,0.00948509485094851,0.009523809523809523,0.00749063670411985,0.013347763347763346,0.0,0.010796221322537112,0.016129032258064516,0.75,,0.00017584976598647082
0.0,0.0,0.0,0.0,0.009523809523809523,0.06846913116240537,0.008747697974217311,0.0072219074598678,0.03560169956140351,0.016129032258064516,0.75,,0.00047915295630512997
0.0,0.0,0.0,0.0,0.028571428571428567,0.02247191011235955,0.0,0.0,0.037162162162162164,0.04838709677419355,0.16,,0.0003530996592278187
0.0,0.004704301075268817,0.0,0.017857142857142856,0.014285714285714284,0.04695024077046549,0.0,0.0,0.0,0.024193548387096774,0.42105263157894735,,0.0002409486725259835
0.0,0.06146179401993356,0.0,0.0,0.0,0.0,0.027548209366391185,0.0,0.0,0.0,0.015873015873015872,,0.0004160197659066566
0.0,0.0,0.06491885143570536,0.0,0.0,0.0,0.0,0.0,0.031140768986336193,0.0,0.007537688442211055,,0.00047349552191431905
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.04656517016067578,0.0,0.0,0.011173184357541898,0.01662979326386429,0.0,0.03397174798509403,0.0,0.018032786885245903,,0.0002833368338286288
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09342230695900858,0.0,0.0136986301369863,,0.0008727727437543223
0.0,0.0,0.019475655430711607,0.038461538461538464,0.0,0.0823529411764706,0.0,0.0,0.017924528301886792,0.0,0.013192612137203167,,0.0007176331955552346
0.009966777408637875,0.0,0.03916023338174222,0.01020408163265306,0.0,0.017215977300010912,0.010504201680672268,0.0,0.021917472422715512,0.005390835579514824,0.017456359102244388,,0.0001494819227988649
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.04868913857677902,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.00816326530612245,,0.0007905047529539385
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.06716417910447761,0.0,0.0,0.0,0.003278688524590164,,0.00045110269547783476
